ZIP_CODE,DMA_code,DMA
02738,506,BOSTON (MANCHESTER)
02739,506,BOSTON (MANCHESTER)
02740,521,PROVIDENCE - NEW BEDFORD
02741,521,PROVIDENCE - NEW BEDFORD
02742,521,PROVIDENCE - NEW BEDFORD
02743,521,PROVIDENCE - NEW BEDFORD
02744,521,PROVIDENCE - NEW BEDFORD
02745,521,PROVIDENCE - NEW BEDFORD
02746,521,PROVIDENCE - NEW BEDFORD
02747,521,PROVIDENCE - NEW BEDFORD
02748,521,PROVIDENCE - NEW BEDFORD
02760,521,PROVIDENCE - NEW BEDFORD
02761,521,PROVIDENCE - NEW BEDFORD
02762,506,BOSTON (MANCHESTER)
02763,521,PROVIDENCE - NEW BEDFORD
02764,521,PROVIDENCE - NEW BEDFORD
02766,521,PROVIDENCE - NEW BEDFORD
02767,521,PROVIDENCE - NEW BEDFORD
02768,521,PROVIDENCE - NEW BEDFORD
02769,521,PROVIDENCE - NEW BEDFORD
02770,506,BOSTON (MANCHESTER)
02771,521,PROVIDENCE - NEW BEDFORD
02777,521,PROVIDENCE - NEW BEDFORD
02779,521,PROVIDENCE - NEW BEDFORD
02780,521,PROVIDENCE - NEW BEDFORD
02783,521,PROVIDENCE - NEW BEDFORD
02790,521,PROVIDENCE - NEW BEDFORD
02791,521,PROVIDENCE - NEW BEDFORD
02801,521,PROVIDENCE - NEW BEDFORD
02802,521,PROVIDENCE - NEW BEDFORD
02804,521,PROVIDENCE - NEW BEDFORD
02806,521,PROVIDENCE - NEW BEDFORD
02807,521,PROVIDENCE - NEW BEDFORD
02808,521,PROVIDENCE - NEW BEDFORD
02809,521,PROVIDENCE - NEW BEDFORD
02812,521,PROVIDENCE - NEW BEDFORD
02813,521,PROVIDENCE - NEW BEDFORD
02814,521,PROVIDENCE - NEW BEDFORD
02815,521,PROVIDENCE - NEW BEDFORD
02816,521,PROVIDENCE - NEW BEDFORD
02817,521,PROVIDENCE - NEW BEDFORD
02818,521,PROVIDENCE - NEW BEDFORD
02822,521,PROVIDENCE - NEW BEDFORD
02823,521,PROVIDENCE - NEW BEDFORD
02824,521,PROVIDENCE - NEW BEDFORD
02825,521,PROVIDENCE - NEW BEDFORD
02826,521,PROVIDENCE - NEW BEDFORD
02827,521,PROVIDENCE - NEW BEDFORD
02828,521,PROVIDENCE - NEW BEDFORD
02829,521,PROVIDENCE - NEW BEDFORD
02830,521,PROVIDENCE - NEW BEDFORD
02831,521,PROVIDENCE - NEW BEDFORD
02832,521,PROVIDENCE - NEW BEDFORD
02833,521,PROVIDENCE - NEW BEDFORD
02835,521,PROVIDENCE - NEW BEDFORD
02836,521,PROVIDENCE - NEW BEDFORD
02837,521,PROVIDENCE - NEW BEDFORD
02838,521,PROVIDENCE - NEW BEDFORD
02839,521,PROVIDENCE - NEW BEDFORD
02840,521,PROVIDENCE - NEW BEDFORD
02841,521,PROVIDENCE - NEW BEDFORD
02842,521,PROVIDENCE - NEW BEDFORD
02852,521,PROVIDENCE - NEW BEDFORD
02857,521,PROVIDENCE - NEW BEDFORD
02858,521,PROVIDENCE - NEW BEDFORD
02859,521,PROVIDENCE - NEW BEDFORD
02860,521,PROVIDENCE - NEW BEDFORD
02861,521,PROVIDENCE - NEW BEDFORD
02862,521,PROVIDENCE - NEW BEDFORD
02863,521,PROVIDENCE - NEW BEDFORD
02864,521,PROVIDENCE - NEW BEDFORD
02865,521,PROVIDENCE - NEW BEDFORD
02871,521,PROVIDENCE - NEW BEDFORD
02872,521,PROVIDENCE - NEW BEDFORD
02873,521,PROVIDENCE - NEW BEDFORD
02874,521,PROVIDENCE - NEW BEDFORD
02875,521,PROVIDENCE - NEW BEDFORD
02876,521,PROVIDENCE - NEW BEDFORD
02877,521,PROVIDENCE - NEW BEDFORD
02878,521,PROVIDENCE - NEW BEDFORD
02879,521,PROVIDENCE - NEW BEDFORD
02880,521,PROVIDENCE - NEW BEDFORD
02881,521,PROVIDENCE - NEW BEDFORD
02882,521,PROVIDENCE - NEW BEDFORD
02883,521,PROVIDENCE - NEW BEDFORD
02885,521,PROVIDENCE - NEW BEDFORD
02886,521,PROVIDENCE - NEW BEDFORD
02887,521,PROVIDENCE - NEW BEDFORD
02888,521,PROVIDENCE - NEW BEDFORD
02889,521,PROVIDENCE - NEW BEDFORD
02891,521,PROVIDENCE - NEW BEDFORD
02892,521,PROVIDENCE - NEW BEDFORD
02893,521,PROVIDENCE - NEW BEDFORD
02894,521,PROVIDENCE - NEW BEDFORD
02895,521,PROVIDENCE - NEW BEDFORD
02896,521,PROVIDENCE - NEW BEDFORD
02898,521,PROVIDENCE - NEW BEDFORD
02901,521,PROVIDENCE - NEW BEDFORD
02902,521,PROVIDENCE - NEW BEDFORD
02903,521,PROVIDENCE - NEW BEDFORD
02904,521,PROVIDENCE - NEW BEDFORD
02905,521,PROVIDENCE - NEW BEDFORD
02906,521,PROVIDENCE - NEW BEDFORD
02907,521,PROVIDENCE - NEW BEDFORD
02908,521,PROVIDENCE - NEW BEDFORD
02909,521,PROVIDENCE - NEW BEDFORD
02910,521,PROVIDENCE - NEW BEDFORD
02911,521,PROVIDENCE - NEW BEDFORD
02912,521,PROVIDENCE - NEW BEDFORD
02914,521,PROVIDENCE - NEW BEDFORD
02915,521,PROVIDENCE - NEW BEDFORD
02916,521,PROVIDENCE - NEW BEDFORD
02917,521,PROVIDENCE - NEW BEDFORD
02918,521,PROVIDENCE - NEW BEDFORD
02919,521,PROVIDENCE - NEW BEDFORD
02920,521,PROVIDENCE - NEW BEDFORD
02921,521,PROVIDENCE - NEW BEDFORD
02940,521,PROVIDENCE - NEW BEDFORD
03031,506,BOSTON (MANCHESTER)
03032,506,BOSTON (MANCHESTER)
03033,506,BOSTON (MANCHESTER)
03034,506,BOSTON (MANCHESTER)
03036,506,BOSTON (MANCHESTER)
03037,506,BOSTON (MANCHESTER)
03038,506,BOSTON (MANCHESTER)
03040,506,BOSTON (MANCHESTER)
03041,506,BOSTON (MANCHESTER)
03042,506,BOSTON (MANCHESTER)
03043,506,BOSTON (MANCHESTER)
03044,506,BOSTON (MANCHESTER)
03045,506,BOSTON (MANCHESTER)
03046,506,BOSTON (MANCHESTER)
03047,506,BOSTON (MANCHESTER)
03048,506,BOSTON (MANCHESTER)
03049,506,BOSTON (MANCHESTER)
03051,506,BOSTON (MANCHESTER)
03052,506,BOSTON (MANCHESTER)
03053,506,BOSTON (MANCHESTER)
03054,506,BOSTON (MANCHESTER)
03055,506,BOSTON (MANCHESTER)
03057,506,BOSTON (MANCHESTER)
03060,506,BOSTON (MANCHESTER)
03061,506,BOSTON (MANCHESTER)
03062,506,BOSTON (MANCHESTER)
03063,506,BOSTON (MANCHESTER)
03064,506,BOSTON (MANCHESTER)
03070,506,BOSTON (MANCHESTER)
03071,506,BOSTON (MANCHESTER)
03073,506,BOSTON (MANCHESTER)
03076,506,BOSTON (MANCHESTER)
03077,506,BOSTON (MANCHESTER)
03079,506,BOSTON (MANCHESTER)
03082,506,BOSTON (MANCHESTER)
03084,506,BOSTON (MANCHESTER)
03086,506,BOSTON (MANCHESTER)
03087,506,BOSTON (MANCHESTER)
03101,506,BOSTON (MANCHESTER)
03102,506,BOSTON (MANCHESTER)
03103,506,BOSTON (MANCHESTER)
03104,506,BOSTON (MANCHESTER)
03105,506,BOSTON (MANCHESTER)
03106,506,BOSTON (MANCHESTER)
03107,506,BOSTON (MANCHESTER)
03108,506,BOSTON (MANCHESTER)
03109,506,BOSTON (MANCHESTER)
03110,506,BOSTON (MANCHESTER)
03111,506,BOSTON (MANCHESTER)
03215,523,BURLINGTON - PLATTSBURGH
03216,506,BOSTON (MANCHESTER)
03217,523,BURLINGTON - PLATTSBURGH
03218,506,BOSTON (MANCHESTER)
03220,506,BOSTON (MANCHESTER)
03221,506,BOSTON (MANCHESTER)
03222,523,BURLINGTON - PLATTSBURGH
03223,523,BURLINGTON - PLATTSBURGH
03224,506,BOSTON (MANCHESTER)
03225,506,BOSTON (MANCHESTER)
03226,506,BOSTON (MANCHESTER)
03227,500,PORTLAND - AUBURN
03229,506,BOSTON (MANCHESTER)
03230,506,BOSTON (MANCHESTER)
03231,506,BOSTON (MANCHESTER)
03233,506,BOSTON (MANCHESTER)
03234,506,BOSTON (MANCHESTER)
03235,506,BOSTON (MANCHESTER)
03237,506,BOSTON (MANCHESTER)
03238,523,BURLINGTON - PLATTSBURGH
03240,523,BURLINGTON - PLATTSBURGH
03241,523,BURLINGTON - PLATTSBURGH
03242,506,BOSTON (MANCHESTER)
03243,506,BOSTON (MANCHESTER)
03244,506,BOSTON (MANCHESTER)
03245,523,BURLINGTON - PLATTSBURGH
03246,506,BOSTON (MANCHESTER)
03247,506,BOSTON (MANCHESTER)
03249,506,BOSTON (MANCHESTER)
03251,523,BURLINGTON - PLATTSBURGH
03252,506,BOSTON (MANCHESTER)
03253,506,BOSTON (MANCHESTER)
03254,500,PORTLAND - AUBURN
03255,506,BOSTON (MANCHESTER)
03256,506,BOSTON (MANCHESTER)
03257,506,BOSTON (MANCHESTER)
03258,506,BOSTON (MANCHESTER)
03259,500,PORTLAND - AUBURN
03260,506,BOSTON (MANCHESTER)
03261,506,BOSTON (MANCHESTER)
03262,523,BURLINGTON - PLATTSBURGH
03263,506,BOSTON (MANCHESTER)
03264,523,BURLINGTON - PLATTSBURGH
03266,523,BURLINGTON - PLATTSBURGH
03268,506,BOSTON (MANCHESTER)
03269,506,BOSTON (MANCHESTER)
03272,506,BOSTON (MANCHESTER)
03273,506,BOSTON (MANCHESTER)
03274,523,BURLINGTON - PLATTSBURGH
03275,506,BOSTON (MANCHESTER)
03276,506,BOSTON (MANCHESTER)
03278,506,BOSTON (MANCHESTER)
03279,523,BURLINGTON - PLATTSBURGH
03280,523,BURLINGTON - PLATTSBURGH
03281,506,BOSTON (MANCHESTER)
03282,523,BURLINGTON - PLATTSBURGH
03284,523,BURLINGTON - PLATTSBURGH
03285,523,BURLINGTON - PLATTSBURGH
03287,506,BOSTON (MANCHESTER)
03289,506,BOSTON (MANCHESTER)
03290,506,BOSTON (MANCHESTER)
03291,506,BOSTON (MANCHESTER)
03293,523,BURLINGTON - PLATTSBURGH
03298,506,BOSTON (MANCHESTER)
03299,506,BOSTON (MANCHESTER)
03301,506,BOSTON (MANCHESTER)
03302,506,BOSTON (MANCHESTER)
03303,506,BOSTON (MANCHESTER)
03304,506,BOSTON (MANCHESTER)
03305,506,BOSTON (MANCHESTER)
03307,506,BOSTON (MANCHESTER)
03431,506,BOSTON (MANCHESTER)
03435,506,BOSTON (MANCHESTER)
03440,506,BOSTON (MANCHESTER)
03441,506,BOSTON (MANCHESTER)
03442,506,BOSTON (MANCHESTER)
03443,506,BOSTON (MANCHESTER)
03444,506,BOSTON (MANCHESTER)
03445,506,BOSTON (MANCHESTER)
03446,506,BOSTON (MANCHESTER)
03447,506,BOSTON (MANCHESTER)
03448,506,BOSTON (MANCHESTER)
03449,506,BOSTON (MANCHESTER)
03450,506,BOSTON (MANCHESTER)
03451,506,BOSTON (MANCHESTER)
03452,506,BOSTON (MANCHESTER)
03455,506,BOSTON (MANCHESTER)
03456,506,BOSTON (MANCHESTER)
03457,506,BOSTON (MANCHESTER)
03458,506,BOSTON (MANCHESTER)
03461,506,BOSTON (MANCHESTER)
03462,506,BOSTON (MANCHESTER)
03464,506,BOSTON (MANCHESTER)
03465,506,BOSTON (MANCHESTER)
03466,506,BOSTON (MANCHESTER)
03467,506,BOSTON (MANCHESTER)
03468,506,BOSTON (MANCHESTER)
03469,506,BOSTON (MANCHESTER)
03470,506,BOSTON (MANCHESTER)
03561,523,BURLINGTON - PLATTSBURGH
03570,500,PORTLAND - AUBURN
03574,523,BURLINGTON - PLATTSBURGH
03575,500,PORTLAND - AUBURN
03576,500,PORTLAND - AUBURN
03579,500,PORTLAND - AUBURN
03580,523,BURLINGTON - PLATTSBURGH
03581,500,PORTLAND - AUBURN
03582,500,PORTLAND - AUBURN
03583,500,PORTLAND - AUBURN
03584,500,PORTLAND - AUBURN
03585,523,BURLINGTON - PLATTSBURGH
03586,523,BURLINGTON - PLATTSBURGH
03588,500,PORTLAND - AUBURN
03589,500,PORTLAND - AUBURN
03590,500,PORTLAND - AUBURN
03592,500,PORTLAND - AUBURN
03593,500,PORTLAND - AUBURN
03595,500,PORTLAND - AUBURN
03597,500,PORTLAND - AUBURN
03598,500,PORTLAND - AUBURN
03601,523,BURLINGTON - PLATTSBURGH
03602,506,BOSTON (MANCHESTER)
03603,523,BURLINGTON - PLATTSBURGH
03604,506,BOSTON (MANCHESTER)
03605,523,BURLINGTON - PLATTSBURGH
03607,523,BURLINGTON - PLATTSBURGH
03608,506,BOSTON (MANCHESTER)
03609,506,BOSTON (MANCHESTER)
03740,523,BURLINGTON - PLATTSBURGH
03741,523,BURLINGTON - PLATTSBURGH
03743,523,BURLINGTON - PLATTSBURGH
03745,523,BURLINGTON - PLATTSBURGH
03746,523,BURLINGTON - PLATTSBURGH
03748,523,BURLINGTON - PLATTSBURGH
03749,523,BURLINGTON - PLATTSBURGH
03750,523,BURLINGTON - PLATTSBURGH
03751,523,BURLINGTON - PLATTSBURGH
03752,523,BURLINGTON - PLATTSBURGH
03753,523,BURLINGTON - PLATTSBURGH
03754,523,BURLINGTON - PLATTSBURGH
03755,523,BURLINGTON - PLATTSBURGH
03756,523,BURLINGTON - PLATTSBURGH
03765,523,BURLINGTON - PLATTSBURGH
03766,523,BURLINGTON - PLATTSBURGH
03768,523,BURLINGTON - PLATTSBURGH
03769,523,BURLINGTON - PLATTSBURGH
03770,523,BURLINGTON - PLATTSBURGH
03771,523,BURLINGTON - PLATTSBURGH
03773,523,BURLINGTON - PLATTSBURGH
03774,523,BURLINGTON - PLATTSBURGH
03777,523,BURLINGTON - PLATTSBURGH
03779,523,BURLINGTON - PLATTSBURGH
03780,523,BURLINGTON - PLATTSBURGH
03781,523,BURLINGTON - PLATTSBURGH
03782,523,BURLINGTON - PLATTSBURGH
03784,523,BURLINGTON - PLATTSBURGH
03785,523,BURLINGTON - PLATTSBURGH
03801,506,BOSTON (MANCHESTER)
03802,506,BOSTON (MANCHESTER)
03803,506,BOSTON (MANCHESTER)
03804,506,BOSTON (MANCHESTER)
03805,506,BOSTON (MANCHESTER)
03809,506,BOSTON (MANCHESTER)
03810,506,BOSTON (MANCHESTER)
03811,506,BOSTON (MANCHESTER)
03812,500,PORTLAND - AUBURN
03813,500,PORTLAND - AUBURN
03814,500,PORTLAND - AUBURN
03815,506,BOSTON (MANCHESTER)
03816,500,PORTLAND - AUBURN
03817,500,PORTLAND - AUBURN
03818,500,PORTLAND - AUBURN
03819,506,BOSTON (MANCHESTER)
03820,506,BOSTON (MANCHESTER)
03821,506,BOSTON (MANCHESTER)
03822,506,BOSTON (MANCHESTER)
03823,506,BOSTON (MANCHESTER)
03824,506,BOSTON (MANCHESTER)
03825,506,BOSTON (MANCHESTER)
03826,506,BOSTON (MANCHESTER)
03827,506,BOSTON (MANCHESTER)
03830,500,PORTLAND - AUBURN
03832,500,PORTLAND - AUBURN
03833,506,BOSTON (MANCHESTER)
03835,506,BOSTON (MANCHESTER)
03836,500,PORTLAND - AUBURN
03837,506,BOSTON (MANCHESTER)
03838,500,PORTLAND - AUBURN
03839,506,BOSTON (MANCHESTER)
03840,506,BOSTON (MANCHESTER)
03841,506,BOSTON (MANCHESTER)
03842,506,BOSTON (MANCHESTER)
03843,506,BOSTON (MANCHESTER)
03844,506,BOSTON (MANCHESTER)
03845,500,PORTLAND - AUBURN
03846,500,PORTLAND - AUBURN
03847,500,PORTLAND - AUBURN
03848,506,BOSTON (MANCHESTER)
03849,500,PORTLAND - AUBURN
03850,500,PORTLAND - AUBURN
03851,506,BOSTON (MANCHESTER)
03852,506,BOSTON (MANCHESTER)
03853,500,PORTLAND - AUBURN
03854,506,BOSTON (MANCHESTER)
03855,506,BOSTON (MANCHESTER)
03856,506,BOSTON (MANCHESTER)
03857,506,BOSTON (MANCHESTER)
03858,506,BOSTON (MANCHESTER)
03859,506,BOSTON (MANCHESTER)
03860,500,PORTLAND - AUBURN
03861,506,BOSTON (MANCHESTER)
03862,506,BOSTON (MANCHESTER)
03864,500,PORTLAND - AUBURN
03865,506,BOSTON (MANCHESTER)
03866,506,BOSTON (MANCHESTER)
03867,506,BOSTON (MANCHESTER)
03868,506,BOSTON (MANCHESTER)
03869,506,BOSTON (MANCHESTER)
03870,506,BOSTON (MANCHESTER)
03871,506,BOSTON (MANCHESTER)
03872,500,PORTLAND - AUBURN
03873,506,BOSTON (MANCHESTER)
03874,506,BOSTON (MANCHESTER)
03875,500,PORTLAND - AUBURN
03878,506,BOSTON (MANCHESTER)
03882,500,PORTLAND - AUBURN
03883,500,PORTLAND - AUBURN
03884,506,BOSTON (MANCHESTER)
03885,506,BOSTON (MANCHESTER)
03886,500,PORTLAND - AUBURN
03887,500,PORTLAND - AUBURN
03890,500,PORTLAND - AUBURN
03894,500,PORTLAND - AUBURN
03896,500,PORTLAND - AUBURN
03897,500,PORTLAND - AUBURN
03901,500,PORTLAND - AUBURN
03902,500,PORTLAND - AUBURN
03903,500,PORTLAND - AUBURN
03904,500,PORTLAND - AUBURN
03905,500,PORTLAND - AUBURN
03906,500,PORTLAND - AUBURN
03907,500,PORTLAND - AUBURN
03908,500,PORTLAND - AUBURN
03909,500,PORTLAND - AUBURN
03910,500,PORTLAND - AUBURN
03911,500,PORTLAND - AUBURN
04001,500,PORTLAND - AUBURN
04002,500,PORTLAND - AUBURN
04003,500,PORTLAND - AUBURN
04004,500,PORTLAND - AUBURN
04005,500,PORTLAND - AUBURN
04006,500,PORTLAND - AUBURN
04007,500,PORTLAND - AUBURN
04008,500,PORTLAND - AUBURN
04009,500,PORTLAND - AUBURN
04010,500,PORTLAND - AUBURN
04011,500,PORTLAND - AUBURN
04013,500,PORTLAND - AUBURN
04014,500,PORTLAND - AUBURN
04015,500,PORTLAND - AUBURN
04016,500,PORTLAND - AUBURN
04017,500,PORTLAND - AUBURN
04019,500,PORTLAND - AUBURN
04020,500,PORTLAND - AUBURN
04021,500,PORTLAND - AUBURN
04022,500,PORTLAND - AUBURN
04024,500,PORTLAND - AUBURN
04027,500,PORTLAND - AUBURN
04028,500,PORTLAND - AUBURN
04029,500,PORTLAND - AUBURN
04030,500,PORTLAND - AUBURN
04032,500,PORTLAND - AUBURN
04033,500,PORTLAND - AUBURN
04034,500,PORTLAND - AUBURN
04037,500,PORTLAND - AUBURN
04038,500,PORTLAND - AUBURN
04039,500,PORTLAND - AUBURN
04040,500,PORTLAND - AUBURN
04041,500,PORTLAND - AUBURN
04042,500,PORTLAND - AUBURN
04043,500,PORTLAND - AUBURN
04046,500,PORTLAND - AUBURN
04047,500,PORTLAND - AUBURN
04048,500,PORTLAND - AUBURN
04049,500,PORTLAND - AUBURN
04050,500,PORTLAND - AUBURN
04051,500,PORTLAND - AUBURN
04054,500,PORTLAND - AUBURN
04055,500,PORTLAND - AUBURN
04056,500,PORTLAND - AUBURN
04057,500,PORTLAND - AUBURN
04061,500,PORTLAND - AUBURN
04062,500,PORTLAND - AUBURN
04063,500,PORTLAND - AUBURN
04064,500,PORTLAND - AUBURN
04066,500,PORTLAND - AUBURN
04068,500,PORTLAND - AUBURN
04069,500,PORTLAND - AUBURN
04070,500,PORTLAND - AUBURN
04071,500,PORTLAND - AUBURN
04072,500,PORTLAND - AUBURN
04073,500,PORTLAND - AUBURN
04074,500,PORTLAND - AUBURN
04075,500,PORTLAND - AUBURN
04076,500,PORTLAND - AUBURN
04077,500,PORTLAND - AUBURN
04078,500,PORTLAND - AUBURN
04079,500,PORTLAND - AUBURN
04082,500,PORTLAND - AUBURN
04083,500,PORTLAND - AUBURN
04084,500,PORTLAND - AUBURN
04085,500,PORTLAND - AUBURN
04086,500,PORTLAND - AUBURN
04087,500,PORTLAND - AUBURN
04088,500,PORTLAND - AUBURN
04090,500,PORTLAND - AUBURN
04091,500,PORTLAND - AUBURN
04092,500,PORTLAND - AUBURN
04093,500,PORTLAND - AUBURN
04094,500,PORTLAND - AUBURN
04095,500,PORTLAND - AUBURN
04096,500,PORTLAND - AUBURN
04097,500,PORTLAND - AUBURN
04098,500,PORTLAND - AUBURN
04101,500,PORTLAND - AUBURN
04102,500,PORTLAND - AUBURN
04103,500,PORTLAND - AUBURN
04104,500,PORTLAND - AUBURN
04105,500,PORTLAND - AUBURN
04106,500,PORTLAND - AUBURN
04107,500,PORTLAND - AUBURN
04108,500,PORTLAND - AUBURN
04109,500,PORTLAND - AUBURN
04110,500,PORTLAND - AUBURN
04112,500,PORTLAND - AUBURN
04116,500,PORTLAND - AUBURN
04122,500,PORTLAND - AUBURN
04123,500,PORTLAND - AUBURN
04124,500,PORTLAND - AUBURN
04210,500,PORTLAND - AUBURN
04211,500,PORTLAND - AUBURN
04212,500,PORTLAND - AUBURN
04216,500,PORTLAND - AUBURN
04217,500,PORTLAND - AUBURN
04219,500,PORTLAND - AUBURN
04220,500,PORTLAND - AUBURN
04221,500,PORTLAND - AUBURN
04222,500,PORTLAND - AUBURN
04223,500,PORTLAND - AUBURN
04224,500,PORTLAND - AUBURN
04225,500,PORTLAND - AUBURN
04226,500,PORTLAND - AUBURN
04227,500,PORTLAND - AUBURN
04228,500,PORTLAND - AUBURN
04230,500,PORTLAND - AUBURN
04231,500,PORTLAND - AUBURN
04234,500,PORTLAND - AUBURN
04236,500,PORTLAND - AUBURN
04237,500,PORTLAND - AUBURN
04238,500,PORTLAND - AUBURN
04239,500,PORTLAND - AUBURN
04240,500,PORTLAND - AUBURN
04241,500,PORTLAND - AUBURN
04243,500,PORTLAND - AUBURN
04250,500,PORTLAND - AUBURN
04252,500,PORTLAND - AUBURN
04253,500,PORTLAND - AUBURN
04254,500,PORTLAND - AUBURN
04255,500,PORTLAND - AUBURN
04256,500,PORTLAND - AUBURN
04257,500,PORTLAND - AUBURN
04258,500,PORTLAND - AUBURN
04259,500,PORTLAND - AUBURN
04260,500,PORTLAND - AUBURN
04261,500,PORTLAND - AUBURN
04262,500,PORTLAND - AUBURN
04263,500,PORTLAND - AUBURN
04265,500,PORTLAND - AUBURN
04266,500,PORTLAND - AUBURN
04267,500,PORTLAND - AUBURN
04268,500,PORTLAND - AUBURN
04270,500,PORTLAND - AUBURN
04271,500,PORTLAND - AUBURN
04274,500,PORTLAND - AUBURN
04275,500,PORTLAND - AUBURN
04276,500,PORTLAND - AUBURN
04278,500,PORTLAND - AUBURN
04280,500,PORTLAND - AUBURN
04281,500,PORTLAND - AUBURN
04282,500,PORTLAND - AUBURN
04284,500,PORTLAND - AUBURN
04285,500,PORTLAND - AUBURN
04286,500,PORTLAND - AUBURN
04287,500,PORTLAND - AUBURN
04288,500,PORTLAND - AUBURN
04289,500,PORTLAND - AUBURN
04290,500,PORTLAND - AUBURN
04291,500,PORTLAND - AUBURN
04292,500,PORTLAND - AUBURN
04294,500,PORTLAND - AUBURN
04330,500,PORTLAND - AUBURN
04332,500,PORTLAND - AUBURN
04333,500,PORTLAND - AUBURN
04336,500,PORTLAND - AUBURN
04338,500,PORTLAND - AUBURN
04341,500,PORTLAND - AUBURN
04342,500,PORTLAND - AUBURN
04343,500,PORTLAND - AUBURN
04344,500,PORTLAND - AUBURN
04345,500,PORTLAND - AUBURN
04346,500,PORTLAND - AUBURN
04347,500,PORTLAND - AUBURN
04348,500,PORTLAND - AUBURN
04349,500,PORTLAND - AUBURN
04350,500,PORTLAND - AUBURN
04351,500,PORTLAND - AUBURN
04352,500,PORTLAND - AUBURN
04353,500,PORTLAND - AUBURN
04354,537,BANGOR
04355,500,PORTLAND - AUBURN
04357,500,PORTLAND - AUBURN
04358,500,PORTLAND - AUBURN
04359,500,PORTLAND - AUBURN
04360,500,PORTLAND - AUBURN
04363,500,PORTLAND - AUBURN
04364,500,PORTLAND - AUBURN
04401,537,BANGOR
04402,537,BANGOR
04406,537,BANGOR
04408,537,BANGOR
04410,537,BANGOR
04411,537,BANGOR
04412,537,BANGOR
04413,537,BANGOR
04414,537,BANGOR
04415,537,BANGOR
04416,537,BANGOR
04417,537,BANGOR
04418,537,BANGOR
04419,537,BANGOR
04420,537,BANGOR
04421,537,BANGOR
04422,537,BANGOR
04424,537,BANGOR
04426,537,BANGOR
04427,537,BANGOR
04428,537,BANGOR
04429,537,BANGOR
04430,537,BANGOR
04431,537,BANGOR
04434,537,BANGOR
04435,537,BANGOR
04438,537,BANGOR
04441,537,BANGOR
04442,537,BANGOR
04443,537,BANGOR
04444,537,BANGOR
04448,537,BANGOR
04449,537,BANGOR
04450,537,BANGOR
04451,537,BANGOR
04453,537,BANGOR
04454,537,BANGOR
04455,537,BANGOR
04456,537,BANGOR
04457,537,BANGOR
04459,537,BANGOR
04460,537,BANGOR
04461,537,BANGOR
04462,537,BANGOR
04463,537,BANGOR
04464,537,BANGOR
04467,537,BANGOR
04468,537,BANGOR
04469,537,BANGOR
04471,552,PRESQUE ISLE
04472,537,BANGOR
04473,537,BANGOR
04474,537,BANGOR
04475,537,BANGOR
04476,537,BANGOR
04478,537,BANGOR
04479,537,BANGOR
04481,537,BANGOR
04485,537,BANGOR
04487,537,BANGOR
04488,537,BANGOR
04489,537,BANGOR
04490,537,BANGOR
04491,537,BANGOR
04492,537,BANGOR
04493,537,BANGOR
04495,537,BANGOR
04496,537,BANGOR
04497,552,PRESQUE ISLE
04530,500,PORTLAND - AUBURN
04535,500,PORTLAND - AUBURN
04537,500,PORTLAND - AUBURN
04538,500,PORTLAND - AUBURN
04539,500,PORTLAND - AUBURN
04541,500,PORTLAND - AUBURN
04543,500,PORTLAND - AUBURN
04544,500,PORTLAND - AUBURN
04547,500,PORTLAND - AUBURN
04548,500,PORTLAND - AUBURN
04549,500,PORTLAND - AUBURN
04551,500,PORTLAND - AUBURN
04553,500,PORTLAND - AUBURN
04554,500,PORTLAND - AUBURN
04555,500,PORTLAND - AUBURN
04556,500,PORTLAND - AUBURN
04558,500,PORTLAND - AUBURN
04562,500,PORTLAND - AUBURN
04563,500,PORTLAND - AUBURN
04564,500,PORTLAND - AUBURN
04565,500,PORTLAND - AUBURN
04568,500,PORTLAND - AUBURN
04570,500,PORTLAND - AUBURN
04571,500,PORTLAND - AUBURN
04572,500,PORTLAND - AUBURN
04573,500,PORTLAND - AUBURN
04574,500,PORTLAND - AUBURN
04575,500,PORTLAND - AUBURN
04576,500,PORTLAND - AUBURN
04578,500,PORTLAND - AUBURN
04579,500,PORTLAND - AUBURN
04605,537,BANGOR
04606,537,BANGOR
04607,537,BANGOR
04609,537,BANGOR
04611,537,BANGOR
04612,537,BANGOR
04613,537,BANGOR
04614,537,BANGOR
04616,537,BANGOR
04617,537,BANGOR
04619,537,BANGOR
04622,537,BANGOR
04623,537,BANGOR
04624,537,BANGOR
04625,537,BANGOR
04626,537,BANGOR
04627,537,BANGOR
04628,537,BANGOR
04629,537,BANGOR
04630,537,BANGOR
04631,537,BANGOR
04634,537,BANGOR
04635,537,BANGOR
04637,537,BANGOR
04640,537,BANGOR
04642,537,BANGOR
04643,537,BANGOR
04644,537,BANGOR
04645,500,PORTLAND - AUBURN
04646,537,BANGOR
04648,537,BANGOR
04649,537,BANGOR
04650,537,BANGOR
04652,537,BANGOR
04653,537,BANGOR
04654,537,BANGOR
04655,537,BANGOR
04657,537,BANGOR
04658,537,BANGOR
04660,537,BANGOR
04662,537,BANGOR
04664,537,BANGOR
04666,537,BANGOR
04667,537,BANGOR
04668,537,BANGOR
04669,537,BANGOR
04671,537,BANGOR
04672,537,BANGOR
04673,537,BANGOR
04674,537,BANGOR
04675,537,BANGOR
04676,537,BANGOR
04677,537,BANGOR
04679,537,BANGOR
04680,537,BANGOR
04681,537,BANGOR
04683,537,BANGOR
04684,537,BANGOR
